player_total,dealer_card,soft,win_prob,best_move
17,10,0,0.203,0
13,2,0,0.3415,0
7,8,0,0.259,1
4,2,0,0.367,1
11,10,0,0.465,1
13,2,0,0.361,0
13,7,0,0.3175,1
21,3,1,0.893,0
15,2,0,0.357,0
19,5,0,0.6625,0
17,9,0,0.234,0
12,10,0,0.264,1
15,10,0,0.2195,0
16,8,0,0.2515,0
9,10,0,0.312,1
12,4,0,0.397,0
21,6,1,0.8885,0
15,9,0,0.244,1
20,10,0,0.5505,0
17,2,0,0.36,0
14,7,0,0.3125,1
10,6,0,0.623,1
13,6,0,0.441,0
20,4,1,0.7475,0
19,8,0,0.74,0
12,10,0,0.2485,1
18,5,1,0.5505,1
14,11,1,0.2755,1
8,8,0,0.3065,1
12,11,0,0.2185,1
7,3,0,0.391,0
13,10,1,0.3165,1
12,8,0,0.3315,1
7,8,0,0.273,1
11,6,0,0.6205,1
21,3,1,0.891,0
19,2,0,0.625,0
8,9,0,0.3,1
20,2,0,0.77,0
13,8,0,0.2865,1
16,6,0,0.435,0
15,10,0,0.205,0
18,6,0,0.58,0
20,8,0,0.8565,0
12,10,0,0.2465,1
14,4,0,0.3925,0
13,5,0,0.4145,0
10,2,0,0.567,1
14,10,0,0.2175,1
20,11,0,0.52,0
17,10,0,0.202,0
15,11,0,0.1975,0
16,10,0,0.22,0
20,3,0,0.772,0
13,10,0,0.227,1
19,6,1,0.671,0
7,3,0,0.3935,0
13,2,0,0.3645,0
14,7,0,0.317,1
17,8,0,0.243,0
15,4,0,0.386,0
20,9,0,0.828,0
16,11,0,0.1995,0
16,4,0,0.407,0
13,3,0,0.362,0
5,10,0,0.219,1
14,4,0,0.4065,0
9,10,0,0.301,1
20,8,0,0.851,0
16,11,1,0.2705,1
13,8,0,0.2925,1
20,5,0,0.776,0
12,10,0,0.2485,1
14,10,0,0.2135,0
5,3,0,0.381,1
7,10,0,0.2245,1
12,4,0,0.391,0
17,10,0,0.2175,0
15,11,0,0.2165,0
10,3,0,0.5735,1
11,8,0,0.5525,1
16,10,1,0.3125,1
19,3,1,0.6495,0
16,2,0,0.347,0
17,10,0,0.2085,0
17,11,1,0.2725,1
14,10,0,0.23,0
20,4,0,0.7555,0
7,10,0,0.226,1
15,6,1,0.511,1
19,6,0,0.677,0
17,9,0,0.228,0
17,9,0,0.2445,0
4,10,0,0.244,0
20,6,0,0.7855,0
15,10,0,0.204,0
6,10,0,0.217,0
20,4,0,0.767,0
13,9,0,0.284,1
21,4,1,0.8815,0
8,11,0,0.244,1
10,11,0,0.334,1
19,3,0,0.633,0
13,3,0,0.3825,0
13,2,0,0.36,0
10,8,0,0.548,1
20,10,0,0.5375,0
13,10,0,0.222,1
6,4,0,0.409,0
16,4,0,0.386,0
17,7,0,0.264,0
20,4,0,0.7615,0
14,9,0,0.258,1
14,10,0,0.212,0
16,9,0,0.228,0
17,4,0,0.417,0
13,9,0,0.2675,1
20,10,0,0.534,0
14,10,0,0.239,1
14,9,1,0.3715,1
11,5,0,0.6265,1
18,11,0,0.2545,0
15,6,0,0.4435,0
13,11,0,0.2075,1
14,10,0,0.214,1
13,6,0,0.454,0
8,11,0,0.2325,1
14,10,0,0.2195,0
13,6,1,0.5345,1
20,11,1,0.5185,0
20,11,0,0.524,0
15,7,0,0.283,1
15,10,0,0.2105,1
20,11,0,0.4905,0
21,10,1,0.8955,0
9,10,0,0.3375,1
18,11,0,0.2545,0
20,8,0,0.861,0
16,2,0,0.371,0
14,6,0,0.4425,0
21,10,1,0.884,0
17,10,0,0.2165,0
13,6,0,0.4425,0
9,6,0,0.5245,1
14,10,0,0.221,0
12,4,0,0.4145,0
10,11,0,0.351,1
15,10,1,0.3025,1
20,10,0,0.5365,0
16,7,0,0.2635,1
17,9,0,0.2275,0
18,11,0,0.245,0
8,6,0,0.4805,1
14,2,1,0.463,1
7,10,0,0.231,1
15,4,0,0.398,0
5,9,0,0.2265,1
19,9,0,0.461,0
11,5,0,0.6445,1
17,3,0,0.3645,0
20,8,0,0.8695,0
7,10,0,0.225,1
20,10,0,0.562,0
14,4,0,0.4035,0
13,10,0,0.242,1
21,3,1,0.88,0
18,10,0,0.3245,0
18,4,0,0.5165,0
12,7,0,0.3635,1
19,10,0,0.444,0
20,8,0,0.858,0
19,11,0,0.382,0
18,10,0,0.3145,0
16,4,0,0.3855,0
16,10,0,0.2165,0
18,4,0,0.5125,0
17,2,0,0.369,0
12,9,0,0.302,1
14,10,0,0.2205,0
20,2,0,0.7495,0
16,6,1,0.533,1
15,2,0,0.367,0
12,7,0,0.3595,1
16,7,0,0.265,1
17,9,1,0.336,1
21,5,1,0.906,0
4,7,0,0.265,0
12,11,0,0.2165,1
8,6,0,0.4815,1
21,3,1,0.889,0
11,10,0,0.4855,1
19,11,0,0.3765,0
21,7,1,0.9275,0
18,2,0,0.5065,0
12,10,0,0.255,1
16,2,0,0.346,0
21,4,1,0.887,0
13,8,0,0.293,1
17,7,1,0.4375,1
15,6,0,0.4315,0
4,10,0,0.2125,1
12,11,0,0.222,1
14,2,0,0.3525,0
14,2,1,0.445,1
6,10,0,0.222,0
15,10,0,0.2385,1
20,4,0,0.771,0
21,3,1,0.8785,0
12,10,0,0.2445,1
17,8,1,0.39,1
13,10,0,0.2245,1
7,10,0,0.2275,1
18,2,0,0.494,0
18,5,0,0.538,0
21,9,1,0.939,0
16,8,1,0.4075,1
18,4,1,0.5195,0
13,7,0,0.336,1
10,5,0,0.582,1
19,6,0,0.6775,0
10,7,0,0.5515,1
17,5,0,0.3995,0
20,2,0,0.768,0
11,7,0,0.5655,1
21,10,1,0.9035,0
13,3,0,0.3715,0
12,5,0,0.4225,0
12,5,0,0.4335,0
11,8,0,0.5405,1
21,10,1,0.907,0
16,7,0,0.2845,1
10,10,0,0.3935,1
16,10,0,0.2115,0
17,5,0,0.425,0
19,10,0,0.4275,0
15,7,0,0.287,1
20,8,0,0.8675,0
13,2,0,0.3545,0
16,10,0,0.2075,0
13,5,0,0.428,0
13,7,0,0.3245,1
13,4,0,0.4045,0
13,7,0,0.32,1
13,11,1,0.25,1
20,2,0,0.749,0
12,3,0,0.3705,1
16,2,0,0.3485,0
19,9,0,0.4615,0
19,5,0,0.6615,0
18,7,0,0.6145,0
6,5,0,0.429,1
21,11,1,0.6445,0
20,5,0,0.7825,0
18,10,0,0.325,0
8,9,0,0.287,1
15,3,0,0.389,0
16,7,0,0.271,0
12,10,0,0.2485,1
16,3,1,0.466,1
20,8,0,0.8775,0
12,3,0,0.3725,0
13,3,0,0.38,0
19,7,1,0.7585,0
12,11,0,0.2085,1
19,10,1,0.4485,0
11,10,0,0.472,1
17,10,0,0.205,0
13,10,0,0.2375,1
16,4,0,0.402,0
21,11,1,0.639,0
8,4,0,0.4695,1
12,10,0,0.253,1
14,7,0,0.3005,1
6,10,0,0.209,1
14,7,0,0.308,1
7,7,0,0.287,1
16,9,0,0.2265,1
18,10,0,0.3235,0
19,5,1,0.6485,0
13,6,0,0.4395,0
12,8,0,0.3175,1
20,8,0,0.86,0
19,3,0,0.646,0
14,4,0,0.403,0
19,10,0,0.458,0
17,2,1,0.4455,1
17,11,1,0.2735,1
17,5,1,0.5005,1
18,9,0,0.367,0
20,2,0,0.763,0
20,5,0,0.783,0
18,8,1,0.425,1
20,4,0,0.7745,0
17,10,0,0.2045,0
9,7,0,0.4865,1
13,2,0,0.378,0
20,10,1,0.544,0
15,11,0,0.1835,0
19,8,0,0.7285,0
14,7,0,0.301,1
13,2,1,0.475,1
20,10,0,0.553,0
8,3,0,0.422,1
14,10,0,0.226,1
14,10,0,0.229,0
16,10,0,0.2085,0
8,8,0,0.3205,1
17,8,0,0.236,0
21,3,1,0.876,0
17,4,0,0.4015,0
13,10,0,0.229,0
14,11,0,0.1995,1
14,3,0,0.362,0
12,3,0,0.3795,0
14,8,0,0.2675,1
14,3,1,0.4815,1
9,2,0,0.5,1
20,10,0,0.549,0
14,10,0,0.2095,1
12,10,0,0.247,1
13,2,0,0.358,0
9,7,0,0.5015,1
19,10,0,0.449,0
17,10,0,0.2055,0
15,9,0,0.2445,1
17,2,0,0.3585,0
11,6,0,0.6395,1
20,8,0,0.866,0
14,2,0,0.36,0
16,10,0,0.218,0
20,3,0,0.7725,0
18,2,0,0.4835,0
16,10,0,0.2145,0
15,2,1,0.4565,1
21,2,1,0.8705,0
12,7,0,0.354,1
20,10,0,0.54,0
11,7,0,0.5975,1
12,5,0,0.4205,0
14,7,1,0.414,1
16,5,0,0.414,0
12,9,0,0.2795,1
12,3,0,0.376,0
9,10,0,0.316,1
6,10,0,0.2245,0
18,7,0,0.638,0
16,11,0,0.204,0
13,2,0,0.372,0
21,8,1,0.9295,0
13,10,0,0.2475,1
5,7,0,0.278,0
20,10,0,0.5675,0
13,11,0,0.2015,0
21,10,1,0.895,0
18,3,0,0.513,0
20,5,0,0.786,0
21,11,1,0.64,0
17,5,0,0.4305,0
20,7,0,0.8515,0
20,10,0,0.5475,0
12,2,0,0.368,0
20,11,0,0.503,0
18,8,1,0.403,1
4,8,0,0.253,0
8,10,0,0.2505,1
20,8,1,0.8685,0
19,10,0,0.446,0
16,9,0,0.2215,0
17,11,0,0.1965,0
14,10,0,0.213,1
17,10,0,0.201,0
14,10,1,0.3205,1
16,8,0,0.238,0
21,11,1,0.6165,0
11,2,0,0.575,1
5,3,0,0.391,1
18,4,0,0.517,0
13,5,0,0.4275,0
15,2,1,0.4595,1
9,11,0,0.293,1
13,5,0,0.42,0
14,8,1,0.3815,1
14,2,1,0.455,1
20,8,1,0.854,0
18,10,0,0.344,0
18,10,0,0.336,0
16,8,0,0.253,1
14,4,1,0.4935,1
14,4,0,0.4215,0
11,10,0,0.475,1
21,3,1,0.8935,0
14,3,0,0.364,0
11,8,0,0.538,1
12,10,0,0.25,1
13,4,0,0.403,0
15,10,0,0.213,0
12,2,0,0.3725,0
19,3,0,0.6415,0
20,9,0,0.8325,0
11,10,0,0.472,1
21,10,1,0.8775,0
18,10,0,0.3165,0
9,8,0,0.466,1
14,10,0,0.217,0
19,7,0,0.7685,0
8,4,0,0.459,1
10,10,0,0.382,1
14,6,0,0.4135,0
20,6,0,0.775,0
6,6,0,0.4445,0
18,10,1,0.3255,0
5,11,0,0.2045,1
17,5,0,0.4035,0
9,3,0,0.516,1
12,6,0,0.454,0
20,8,0,0.863,0
16,4,0,0.409,0
8,10,0,0.254,1
10,10,0,0.407,1
19,7,0,0.759,0
5,10,0,0.2055,1
20,10,0,0.548,0
14,3,0,0.3725,0
20,5,0,0.7885,0
7,7,0,0.29,1
9,10,0,0.3115,1
12,6,0,0.43,0
9,6,0,0.5445,1
17,9,0,0.2145,0
17,4,0,0.4085,0
8,10,0,0.2795,1
19,2,1,0.621,0
13,4,0,0.399,0
12,7,0,0.333,1
14,10,0,0.2185,1
12,10,0,0.2425,1
14,7,1,0.442,1
13,8,0,0.2895,1
12,10,0,0.2575,1
18,6,1,0.552,1
12,6,0,0.444,0
20,7,0,0.852,0
13,8,0,0.31,1
14,3,0,0.388,0
19,3,0,0.654,0
20,3,0,0.751,0
16,7,0,0.279,1
19,11,0,0.375,0
21,5,1,0.8905,0
18,10,0,0.33,0
10,10,0,0.4075,1
19,8,0,0.741,0
20,3,0,0.774,0
12,10,0,0.2475,1
16,10,0,0.2095,0
14,11,0,0.1875,0
21,10,1,0.891,0
15,2,0,0.3605,0
17,11,0,0.206,0
13,4,0,0.3915,0
14,6,0,0.452,0
13,11,1,0.266,1
14,10,0,0.2165,0
15,10,1,0.339,1
9,5,0,0.5435,1
12,10,0,0.2645,1
12,11,0,0.214,0
11,10,0,0.4815,1
16,5,0,0.4265,0
13,10,0,0.2355,1
12,10,0,0.2605,1
10,10,0,0.391,1
21,5,1,0.873,0
12,2,0,0.3685,0
18,10,0,0.329,0
12,5,0,0.446,0
20,10,0,0.5365,0
20,6,0,0.7995,0
21,6,1,0.886,0
6,9,0,0.2315,0
15,7,0,0.292,1
17,11,0,0.1945,0
16,6,0,0.444,0
10,2,0,0.544,1
15,8,0,0.263,1
12,7,0,0.3555,1
14,4,0,0.397,0
19,10,1,0.4285,0
9,3,0,0.4925,1
11,9,0,0.518,1
12,7,0,0.3585,1
11,4,0,0.586,1
15,6,0,0.451,0
17,2,0,0.355,0
10,10,0,0.3835,1
8,7,0,0.4215,1
19,3,0,0.6335,0
16,3,0,0.382,0
16,4,0,0.3975,0
12,10,0,0.2635,1
16,4,0,0.3805,0
11,11,0,0.382,1
15,11,0,0.1925,0
19,2,0,0.6125,0
15,10,0,0.2185,0
14,8,0,0.2845,1
12,6,0,0.436,0
13,10,0,0.216,1
13,10,0,0.2315,1
21,10,1,0.8875,0
15,10,0,0.21,0
21,5,1,0.891,0
20,7,0,0.8525,0
15,10,0,0.213,0
18,6,0,0.5475,0
14,8,0,0.2695,1
21,4,1,0.895,0
20,9,0,0.813,0
9,10,0,0.3115,1
18,8,0,0.391,0
12,7,0,0.349,1
18,9,1,0.3875,1
13,10,0,0.2245,1
15,11,0,0.1895,0
20,10,0,0.554,0
12,10,0,0.259,1
19,11,0,0.3895,0
17,7,0,0.2645,0
11,3,0,0.5905,1
21,7,1,0.937,0
17,9,0,0.222,0
17,7,0,0.2725,0
6,10,0,0.208,0
20,7,0,0.846,0
17,9,0,0.202,0
19,5,0,0.6685,0
13,6,0,0.4555,0
18,10,0,0.3255,0
11,4,0,0.643,1
6,4,0,0.404,1
17,10,0,0.2175,0
12,8,0,0.3205,1
8,6,0,0.479,1
12,11,0,0.2175,1
10,7,0,0.5475,1
7,11,0,0.214,1
16,3,0,0.3825,0
10,10,0,0.392,1
13,7,0,0.327,1
13,10,0,0.223,1
15,10,0,0.2225,0
16,10,0,0.199,0
20,2,0,0.7485,0
17,4,0,0.373,0
13,5,0,0.449,0
18,6,0,0.547,0
13,8,0,0.2815,1
12,10,0,0.2395,1
16,10,0,0.201,0
11,7,0,0.5845,1
21,10,1,0.8905,0
13,9,0,0.268,1
13,4,0,0.3845,0
18,11,0,0.2605,0
16,6,0,0.4165,0
19,5,0,0.6585,0
12,10,0,0.253,1
13,3,0,0.3705,0
19,10,0,0.4355,0
15,8,0,0.2715,1
21,6,1,0.886,0
13,10,0,0.2295,1
14,11,0,0.2035,1
9,6,0,0.533,1
8,8,0,0.3205,1
9,7,0,0.486,1
21,10,1,0.8965,0
14,10,0,0.2295,1
10,10,0,0.401,1
20,7,0,0.854,0
13,10,0,0.248,1
17,10,0,0.2215,0
16,10,0,0.2095,0
14,5,0,0.4195,0
16,11,1,0.259,1
21,2,1,0.8835,0
12,2,0,0.354,0
14,3,0,0.375,0
13,9,1,0.359,1
16,11,0,0.1825,0
17,3,0,0.3595,0
20,11,0,0.5255,0
15,9,0,0.238,0
15,2,0,0.3535,0
15,10,0,0.2105,0
18,8,0,0.36,0
18,3,1,0.503,1
13,3,0,0.366,0
14,4,1,0.5055,1
18,10,0,0.326,0
16,10,0,0.219,0
15,10,0,0.2155,1
12,10,0,0.2415,1
12,7,0,0.3465,1
9,8,0,0.451,1
8,6,0,0.486,1
14,10,0,0.229,0
13,2,1,0.4595,1
13,9,0,0.281,1
8,3,0,0.439,1
13,7,0,0.3195,1
15,6,0,0.437,0
20,10,0,0.5545,0
19,10,0,0.451,0
14,2,1,0.432,1
12,2,0,0.366,0
11,10,0,0.4735,1
12,5,0,0.428,0
12,10,0,0.229,1
16,5,0,0.413,0
13,3,0,0.37,0
18,7,0,0.624,0
17,2,0,0.366,0
13,10,0,0.2135,1
9,7,0,0.5,1
13,6,0,0.4355,0
12,10,0,0.261,1
18,9,0,0.3365,0
17,3,0,0.3875,0
20,11,0,0.4985,0
13,9,0,0.291,1
13,5,0,0.41,0
14,5,1,0.537,1
16,4,0,0.3805,0
13,8,0,0.308,1
13,7,0,0.3235,1
11,6,0,0.6135,1
8,10,0,0.263,1
15,7,0,0.3,1
6,10,0,0.217,0
10,3,0,0.5765,1
17,2,0,0.363,0
10,9,0,0.491,1
14,10,0,0.2325,1
15,2,0,0.3615,0
21,10,1,0.8985,0
13,2,0,0.3685,0
20,5,0,0.7755,0
19,11,0,0.387,0
13,4,0,0.404,0
11,7,0,0.5905,1
20,6,0,0.7815,0
13,10,0,0.2305,1
9,8,0,0.472,1
12,10,0,0.2555,1
21,11,1,0.651,0
13,5,1,0.5165,1
11,10,0,0.478,1
12,2,0,0.354,1
20,10,0,0.5535,0
18,3,0,0.5025,0
14,2,0,0.366,0
12,9,0,0.2745,1
7,5,0,0.428,1
14,5,0,0.425,0
18,9,1,0.391,1
18,8,1,0.421,1
4,10,0,0.226,0
9,11,0,0.28,1
17,10,0,0.2125,0
16,3,0,0.3985,0
8,10,0,0.2615,1
11,2,0,0.5825,1
18,4,0,0.5145,0
12,3,0,0.356,0
11,7,0,0.5765,1
18,5,0,0.52,0
12,6,0,0.4345,0
18,10,0,0.3205,0
10,6,0,0.6335,1
19,2,0,0.618,0
18,10,0,0.3135,0
8,10,0,0.2545,1
17,9,1,0.343,1
19,7,0,0.761,0
12,2,0,0.358,0
8,7,0,0.4115,1
16,11,1,0.281,1
8,9,0,0.2835,1
12,10,0,0.242,1
14,10,0,0.209,1
5,5,0,0.433,1
21,6,1,0.883,0
17,2,0,0.3595,0
17,2,1,0.447,1
4,9,0,0.2445,0
21,2,1,0.8805,0
20,3,0,0.741,0
13,11,0,0.2115,0
16,4,0,0.4015,0
7,11,0,0.212,0
21,6,1,0.882,0
13,8,0,0.2865,1
17,4,0,0.4085,0
12,11,0,0.2275,1
19,2,0,0.6185,0
14,11,0,0.194,0
15,6,0,0.4225,0
16,10,1,0.3095,1
15,3,0,0.3735,0
16,10,0,0.2115,0
15,9,0,0.2285,1
17,6,0,0.4355,0
20,9,0,0.8235,0
13,7,0,0.32,1
13,10,0,0.2465,1
15,6,0,0.4405,0
8,5,0,0.4715,1
12,4,0,0.4095,0
11,7,0,0.574,1
15,7,0,0.29,1
12,4,0,0.4075,0
5,10,0,0.218,1
16,2,0,0.353,0
17,2,1,0.4735,1
16,10,0,0.2255,0
19,3,0,0.6315,0
20,2,0,0.756,0
10,8,0,0.535,1
12,11,0,0.2065,0
21,9,1,0.937,0
17,11,0,0.2065,0
20,6,0,0.797,0
17,9,0,0.2235,0
11,6,0,0.628,1
15,9,0,0.244,1
20,5,0,0.7945,0
19,9,1,0.4665,0
16,10,0,0.2155,0
15,10,0,0.226,0
12,10,0,0.2445,1
13,10,0,0.2285,1
18,4,0,0.5385,0
17,6,0,0.4425,0
16,8,0,0.2515,0
5,4,0,0.4025,0
21,10,1,0.893,0
9,10,0,0.3215,1
19,7,0,0.777,0
12,6,0,0.4465,0
19,10,1,0.445,0
16,5,0,0.417,0
10,10,0,0.3895,1
13,6,1,0.5195,1
12,7,0,0.3445,1
15,3,0,0.3995,0
8,11,0,0.2375,1
14,2,1,0.46,1
14,10,1,0.3055,1
10,10,0,0.373,1
8,6,0,0.512,1
19,11,0,0.39,0
18,10,0,0.3295,0
20,10,0,0.559,0
14,3,0,0.3875,0
5,9,0,0.2285,1
20,11,0,0.499,0
14,10,0,0.2065,1
16,6,0,0.438,0
15,10,0,0.213,0
14,6,0,0.442,0
21,10,1,0.887,0
19,5,1,0.6645,0
5,11,0,0.214,1
18,3,1,0.495,1
18,9,0,0.343,0
6,7,0,0.269,0
13,11,0,0.214,1
13,10,0,0.237,1
10,5,0,0.576,1
15,9,0,0.2375,0
17,3,0,0.3675,0
14,10,0,0.2125,1
17,11,0,0.203,0
9,10,0,0.3165,1
21,9,1,0.9325,0
14,10,0,0.2275,1
13,5,0,0.4275,0
13,6,0,0.437,0
15,10,0,0.2205,0
17,8,0,0.2565,0
7,10,0,0.2255,0
19,3,0,0.632,0
17,6,0,0.4555,0
17,8,0,0.2405,0
11,9,0,0.505,1
20,8,0,0.857,0
13,10,0,0.2495,1
12,10,0,0.2455,1
14,9,0,0.244,1
15,9,1,0.3575,1
19,10,1,0.4395,0
17,10,0,0.2065,0
19,10,0,0.44,0
17,5,1,0.5145,1
17,7,0,0.2475,1
18,10,0,0.318,0
13,3,0,0.3825,0
13,10,1,0.308,1
11,2,0,0.5815,1
20,6,0,0.787,0
13,10,0,0.2195,1
14,10,0,0.214,0
16,10,0,0.2155,0
14,9,0,0.272,1
13,3,0,0.3695,0
11,6,0,0.623,1
17,10,0,0.2085,0
13,6,0,0.4225,0
20,11,0,0.515,0
12,11,0,0.2115,0
18,6,0,0.559,0
15,10,0,0.219,0
14,2,0,0.3805,0
12,3,0,0.3905,0
20,9,0,0.804,0
14,3,0,0.372,0
18,2,0,0.4905,0
8,8,0,0.297,1
8,3,0,0.432,1
16,10,0,0.2085,0
20,5,0,0.7735,0
10,10,0,0.375,1
16,10,0,0.2135,0
11,10,0,0.501,1
21,10,1,0.8905,0
11,5,0,0.621,1
21,3,1,0.871,0
9,7,0,0.482,1
9,5,0,0.5125,1
14,10,0,0.2165,0
13,7,0,0.3265,1
14,8,0,0.269,1
15,9,0,0.234,1
14,10,1,0.328,1
19,7,1,0.759,0
17,10,0,0.2155,0
16,10,0,0.2015,0
19,10,1,0.4335,0
20,10,0,0.533,0
18,4,1,0.531,0
20,9,0,0.7995,0
12,11,0,0.225,1
20,4,1,0.777,0
10,10,0,0.382,1
17,3,0,0.347,0
9,10,0,0.3025,1
5,7,0,0.2645,1
14,2,0,0.362,0
18,10,0,0.336,0
14,9,0,0.255,1
14,10,0,0.2245,1
17,10,0,0.198,0
18,10,1,0.3315,1
9,2,0,0.4785,1
12,10,0,0.2485,1
16,9,1,0.3365,1
16,9,1,0.352,1
12,4,0,0.396,0
14,10,0,0.2295,1
13,4,0,0.3955,0
20,3,1,0.749,0
19,10,1,0.4255,0
20,8,0,0.861,0
21,5,1,0.898,0
15,9,0,0.2265,1
11,10,0,0.469,1
14,11,0,0.1885,0
15,10,0,0.2005,1
10,10,0,0.3835,1
14,8,0,0.2695,1
12,8,0,0.303,1
13,4,0,0.4135,0
14,4,0,0.386,0
19,3,1,0.6355,0
9,5,0,0.4975,1
6,10,0,0.2255,0
8,10,0,0.2775,1
11,10,0,0.4585,1
17,11,0,0.203,0
14,4,0,0.399,0
15,3,0,0.3675,0
15,11,0,0.187,0
12,2,0,0.3545,0
17,3,0,0.358,0
16,10,0,0.209,0
15,6,0,0.44,0
19,2,0,0.621,0
16,5,0,0.4305,0
14,6,1,0.526,1
13,2,0,0.358,0
16,9,0,0.2225,0
13,10,0,0.2395,1
13,5,0,0.4215,0
10,10,0,0.4105,1
15,7,0,0.2745,1
13,5,0,0.4045,0
14,10,0,0.226,1
15,8,0,0.2735,1
15,6,0,0.4395,0
13,10,1,0.3005,1
5,10,0,0.2065,1
19,10,0,0.4395,0
17,10,0,0.2235,0
13,2,0,0.344,1
20,6,0,0.784,0
19,2,0,0.6315,0
15,10,1,0.317,1
19,10,1,0.4535,0
14,7,0,0.3195,1
19,3,0,0.6315,0
20,10,0,0.555,0
20,11,0,0.5015,0
16,3,1,0.476,1
13,10,0,0.233,1
16,10,0,0.224,0
16,8,0,0.2495,1
10,10,0,0.3885,1
10,10,0,0.37,1
17,3,0,0.386,0
13,6,0,0.4265,0
13,2,0,0.352,0
14,8,1,0.3885,1
18,4,0,0.5235,0
9,10,0,0.3155,1
5,5,0,0.418,0
4,7,0,0.26,0
8,2,0,0.4005,1
11,3,0,0.59,1
7,5,0,0.417,1
11,11,0,0.3925,1
20,5,0,0.755,0
14,11,0,0.1975,0
17,7,0,0.254,0
18,6,0,0.5515,0
11,8,0,0.5685,1
17,10,0,0.202,0
11,11,0,0.368,1
17,2,0,0.345,0
9,8,0,0.4565,1
20,10,0,0.5425,0
9,3,0,0.514,1
12,11,0,0.232,1
18,3,0,0.5025,0
16,10,0,0.2095,0
21,10,1,0.8805,0
9,7,0,0.4915,1
9,3,0,0.478,1
12,2,0,0.37,0
16,11,0,0.1995,0
20,10,0,0.546,0
11,10,0,0.4705,1
13,4,0,0.3775,0
13,2,0,0.3515,0
16,2,0,0.3645,0
16,10,0,0.2175,0
20,10,0,0.5535,0
15,10,0,0.2095,0
14,4,0,0.4185,0
19,7,1,0.76,0
11,11,0,0.3835,1
16,10,0,0.215,0
16,7,1,0.4415,1
16,10,0,0.225,0
20,2,0,0.7495,0
14,10,0,0.2125,1
18,10,1,0.35,1
19,10,1,0.4335,0
14,10,0,0.202,1
14,2,0,0.368,0
19,5,0,0.6675,0
14,5,1,0.527,1
12,8,0,0.306,1
15,6,0,0.4315,0
19,7,0,0.762,0
18,9,0,0.343,0
21,10,1,0.8915,0
20,10,0,0.5585,0
16,5,0,0.3915,0
15,11,0,0.193,0
5,10,0,0.2195,0
11,4,0,0.6005,1
20,11,1,0.512,0
6,9,0,0.2335,1
14,10,0,0.216,1
6,10,0,0.225,0
13,11,1,0.2855,1
17,2,0,0.375,0
17,9,0,0.237,0
17,2,0,0.3525,0
20,5,0,0.7775,0
11,5,0,0.6105,1
12,2,0,0.3695,1
15,11,0,0.1845,0
17,10,1,0.32,1
20,3,0,0.757,0
17,6,1,0.543,1
14,7,0,0.29,1
11,10,0,0.4805,1
16,10,0,0.232,0
14,3,0,0.38,0
12,5,0,0.4335,0
13,9,0,0.2545,1
15,9,0,0.227,1
16,4,0,0.397,0
12,10,0,0.263,1
18,10,0,0.3235,0
12,3,0,0.38,0
19,8,0,0.741,0
10,3,0,0.586,1
12,4,0,0.406,0
16,8,0,0.236,0
18,3,0,0.494,0
14,10,1,0.3105,1
6,9,0,0.241,0
16,10,1,0.329,1
9,9,0,0.391,1
21,11,1,0.6355,0
7,6,0,0.448,1
18,6,0,0.535,0
15,9,0,0.238,1
7,10,0,0.2365,0
13,10,0,0.224,1
14,10,0,0.222,0
14,8,0,0.2955,1
11,10,0,0.4455,1
20,10,0,0.5545,0
21,10,1,0.9025,0
12,8,0,0.318,1
20,10,0,0.533,0
13,5,0,0.4235,0
8,11,0,0.21,1
20,10,0,0.545,0
15,11,0,0.1835,0
13,2,0,0.346,0
11,9,0,0.515,1
16,2,0,0.358,0
13,7,0,0.301,1
13,10,0,0.2315,1
17,11,0,0.194,0
11,3,0,0.595,1
14,10,0,0.22,0
15,10,0,0.2115,0
21,8,1,0.941,0
12,7,0,0.345,1
21,10,1,0.892,0
20,7,0,0.844,0
11,9,0,0.5135,1
20,10,0,0.5505,0
15,4,0,0.4065,0
20,6,0,0.778,0
10,4,0,0.5705,1
14,6,0,0.4565,0
16,11,0,0.205,0
12,10,0,0.2575,1
20,4,0,0.78,0
12,11,0,0.2025,1
21,11,1,0.635,0
14,4,0,0.397,0
16,10,1,0.3075,1
20,10,0,0.546,0
17,10,0,0.209,0
12,2,0,0.35,0
15,6,0,0.436,0
12,10,0,0.2475,1
16,2,0,0.352,0
6,10,0,0.216,1
9,10,0,0.325,1
17,10,0,0.2275,0
10,4,0,0.579,1
10,2,0,0.5535,1
21,2,1,0.8795,0
10,9,0,0.511,1
9,3,0,0.4675,1
11,6,0,0.627,1
12,3,0,0.383,0
17,10,0,0.2085,0
15,10,0,0.2045,0
20,2,0,0.738,0
7,4,0,0.3955,0
14,7,0,0.2965,1
13,3,0,0.36,0
18,2,0,0.5025,0
20,7,0,0.857,0
18,3,0,0.472,0
16,5,1,0.5105,1
8,10,0,0.275,1
13,3,0,0.366,0
12,9,0,0.3045,1
16,8,0,0.242,1
20,5,0,0.7815,0
14,9,0,0.255,1
20,4,0,0.778,0
11,6,0,0.629,1
20,5,0,0.7865,0
9,2,0,0.4685,1
21,2,1,0.8805,0
10,10,0,0.3835,1
19,7,1,0.7765,0
8,2,0,0.4205,1
11,11,0,0.3855,1
13,10,0,0.2375,1
19,11,0,0.365,0
8,10,0,0.2615,1
21,10,1,0.8935,0
20,3,0,0.752,0
14,10,0,0.2245,0
